CODIGO,GLOSA,FONASA,ISAPRE,PARTICULAR,N ORDEN,CATEGORIA
601091,KINESIOLOGIA DE URGENCIA HABIL,23100,23100,23100,17,Kinesiologia
601092,ATENCION KINESIOLOGIA PISO PELVICO,17850,17850,17850,17,Kinesiologia
601094,REHABILITACION TEMPOROMANDIBULAR,21000,21000,21000,17,Kinesiologia
601095,KINESIOLOGIA DE URGENCIA INHABIL,29400,29400,29400,17,Kinesiologia
601101,EVALUACIÓN KINESIOLÓGICA INTEGRAL,3620,6516,6100,17,Kinesiologia
601103,ATENCIÓN KINESIOLÓGICA INTEGRAL EN PACIENTES HOSPITALIZADOS,12270,36810,29000,17,Kinesiologia
601104,ATENCIÓN KINESIOLÓGICA INTEGRAL UPC (INTENSIVO E INTERMEDIO),23170,57925,36200,17,Kinesiologia
601105,ATENCION KINESIOLOGICA INTEGRAL AMBULATORIA,11200,29120,60500,17,Kinesiologia
605013,NEUROMODULACIÓN DEL TIBIAL POSTERIOR.,7035,7035,7035,17,Kinesiologia
605014,KINESIOTERAPIA MAXILOFACIAL,7035,7035,7035,17,Kinesiologia
801001,"CITODIAGNÓSTICO CORRIENTE, EXFOLIATIVA (PAPANICOLAU) (POR CADA PLACA)",11180,14534,15400,14,Anatomia
801002,Citología no ginecológica (por cada placa o frasco) (máximo 6),16290,21177,21177,14,Anatomia
801004,** Estudio histopatológico con técnicas de inmunohistoquímica o inmunofluorescencia (por cada anticuerpo investigado),48420,62946,62946,14,Anatomia
801005,"** ESTUDIO HISTOPATOLÓGICO CON TÉCNICAS HISTOQUÍMICAS, NIVELES, DECALCIFICACIÓN (POR CADA LÁMINA)",35390,46007,46007,14,Anatomia
801007,ESTUDIO HISTOPATOLOGICO CON TINCION CORRIENTE DE BIOPSIA,47020,61126,611126,14,Anatomia
801008,Estudio histopatológico de biopsia diferida (por cada muestra y/o tejido) (incluye hasta 3 láminas),24370,31681,31681,14,Anatomia
801055,TOMA PAPANICOLAU BOX,16170,16170,16170,14,Anatomia
902001,CONSULTA PSICOLOGO CLINICO (SESIONES 45),20610,26793,33800,34,Consulta
902002,PSICOTERAPIA INDIVIDUAL,20610,26793,33800,34,Consulta
1101001,RELLENADO DE BOMBAS DE ADMINISTRACION DE FARMACOS EN LCR,119700,105081,140490,16,Procedimientos
1101002,PUNCION SUBDURAL,227850,260010,269115,16,Procedimientos
1101003,PUNCION LUMBAR C/S MANOMETRIA C/S QUECKENSTED,227850,260010,269115,16,Procedimientos
1101025,"POR PUNCION LUMBAR, CON MEDIO DE CONTRASTE GASEOSO O HIDROSOLUBLE (A.C. 04-02-050)",227850,260010,269115,16,Procedimientos
1101026,BLOQUEO NERVIO PERIFERICO EN PUNTO MOTOR,184800,196937,203805,25,Cirugia
1101027,BLOQUEO NERVIO TRONCULAR,184800,196937,203805,25,Cirugia
1101031,INFILTRACION O BLOQUEO INTERCOSTALES (CUALQUIER NUMERO),184800,196937,203805,16,Procedimientos
1101033,INFILTRACION O BLOQUEO SUBOCCIPITAL U OTROS NERVIOS CERVICALES,184800,196937,203805,25,Cirugia
1101034,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS: INTRAMUSCULAR,184800,196937,203805,25,Cirugia
1101035,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS: INTRATECAL,184800,196937,203805,16,Procedimientos
1101036,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS: TRONCULAR,184800,196937,203805,25,Cirugia
1103001,Malformaciones vasculares del cuero cabelludo incluye aneurisma cirsoideo,715050,813344,841575,25,Cirugia
1103002,"SINUS PERICRANI, TRAT. QUIR.",715050,813344,841575,25,Cirugia
1103003,"HUNDIMIENTO SIMPLE, REPARACION DE",1130850,1285969,1330665,25,Cirugia
1103004,CRANEOPLASTIA CON AUTOINJERTO,1365000,1543934,1597575,25,Cirugia
1103005,CRANEOPLASTIA CON PROTESIS (NO INCLUYE EL VALOR DE LA PROTESIS),1365000,1543934,1597575,25,Cirugia
1103006,"TUMORES DE CALOTA, EXTIRP. DE",1365000,1543934,1597575,25,Cirugia
1103007,"OSTEOMIELITIS, LIMPIEZA QUIRURGICA",1130850,1285969,1330665,25,Cirugia
1103008,CRANIECTOMIAS DESCOMPRESIVAS,1130850,1285969,1330665,25,Cirugia
1103009,REPARACION DE FRACTURA CRECEDORA,1130850,1285969,1330665,25,Cirugia
1103010,CRANEOTOMIAS LINEALES,1130850,1285969,1330665,25,Cirugia
1103011,CRANIECTOMIAS C/S REMODELACION OSEA,1921500,2164284,2239440,25,Cirugia
1103012,HONORARIOS DEL 1ER. CIRUJANO RESPONSABLE Y SUS AYUDANTES,2415000,2694409,2788065,25,Cirugia
1103014,"HEMATOMA O ABSCESO EXTRADURAL, VACIAMIENTO DE",1365000,1543934,1597575,25,Cirugia
1103015,REPARACION DE FISTULA DE LCR,1573950,1860980,1925700,25,Cirugia
1103016,"HEMATOMA, EMPIEMA O COLECCION SUBDURAL, VACIAMIENTO DE",1365000,1543934,1597575,25,Cirugia
1103017,"QUISTES ARACNOIDALES ENCEFALICOS, TRAT. QUIR. (SUPRASELLARES, TEMPORALES, CEREBELOSOS, ETC.)",1921500,2164284,2239440,25,Cirugia
1103018,VENTRICULOSTOMIA O INSTALACION DE DERIVATIVA VENTRICULAR EXTERNA O INSTALACION DE CAPTOR PARA MEDICION DE PIC O PUNCION BIOPSIA O RESERVORIO PARA ADMINISTRACION DE MEDICAMENTOS,1130850,1285969,1330665,25,Cirugia
1103019,"ABSCESO CEREBRAL, TRAT. QUIR.",1921500,2164284,2239440,25,Cirugia
1103020,TRATAMIENTO QUIRURGICO DEL TRAUMATISMO CRANEOENCEFALICO ABIERTO O PENETRANTE (HERIDA A BALA U OTRO ELEMENTO PENETRANTE),1130850,1285969,1330665,25,Cirugia
1103021,"HUNDIMIENTO EXPUESTO, REPAR. DE",1365000,1543934,1597575,25,Cirugia
1103022,LOBECTOMIAS POR CONTUSION CEREBRAL,1921500,2164284,2239440,25,Cirugia
1103023,"HEMATOMA INTRACEREBRAL, VACIAMIENTO DE",1921500,2164284,2239440,25,Cirugia
1103024,"DE BASE DE CRANEO, RESECCION DE TUMORES Y/O QUISTES Y/O CAVERNOMA",1921500,2164284,2239440,25,Cirugia
1103025,"INTRAORBITARIOS, RESECCION DE TUMORES Y/O QUISTES Y/O CAVERNOMA",1921500,2164284,2239440,25,Cirugia
1103026,"ENCEFALICOS Y DE HIPOFISIS, RESECCION DE TUMORES Y/O QUISTES Y/O CAVERNOMA",1921500,2164284,2239440,25,Cirugia
1103027,"ANEURISMAS, MALFORMACIONES ARTERIOVENOSAS ENCEFALICAS U ORBITARIAS, FISTULAS DURALES",2116800,2571936,2661330,25,Cirugia
1103028,FISTULA CAROTIDO CAVERNOSA TRATAMIENTO ENDOVASCULAR,1365000,1543934,1597575,25,Cirugia
1103029,"FISTULA CAROTIDO CAVERNOSA, TRAT. QUIR.",1921500,2164284,2239440,25,Cirugia
1103030,"REVASCULARIZACION INTRACRANEANA INDIRECTA (ENDODUROSINANGIOSIS, MULTITREPANACION, EMAS, ETC)",1365000,1543934,1597575,25,Cirugia
1103031,ANASTOMOSIS Y REVASCULARIZACION CEREBRAL EXTRA-INTRACRANEANA (CIRUGIA DE CAROTIDA: VER CIRUGIA VASCULAR PERIFERICA),2116800,2571936,2661330,25,Cirugia
1103032,INSTALACION DE DERIVATIVAS DE LCR (NO INCLUYE VALOR DE LA VALVULA),1573950,1860980,1925700,25,Cirugia
1103033,REVISION O EXTERIORIZACION DE DERIVATIVA,715050,813344,841575,25,Cirugia
1103034,VENTRICULOCISTERNOSTOMIA,1365000,1543934,1597575,25,Cirugia
1103035,"FENESTRACION, SEPTOSTOMIA O COAGULACION PLEXOS COROIDEOS (TRAT. ENDOSCOPICO)",1921500,2164284,2239440,25,Cirugia
1103036,CIRUGIA DESCOMPRESIVA DE FOSA POSTERIOR U OCCIPITO-VERTEBRAL EN MALFORMACION DE CHIARI Y/O SIRINGOMIELIA,1921500,2164284,2239440,25,Cirugia
1103037,"MENINGO Y MENINGOENCEFALOCELE OCCIPITAL, REPAR. DE",1921500,2164284,2239440,25,Cirugia
1103038,CIRUGIA DESCOMPRESIVA NEUROVASCULAR,1921500,2164284,2239440,25,Cirugia
1103039,NEUROTOMIAS,715050,813344,841575,25,Cirugia
1103040,NEUROLISIS O MICROCOMPRESION PERCUTANEA,715050,813344,841575,25,Cirugia
1103041,CIRUGIA DE LA EPILEPSIA (CUALQUIER TECNICA),1921500,2164284,2239440,25,Cirugia
1103042,BIOPSIA ESTEREOTAXICA CEREBRAL CON MARCO DE ESTEREOTAXIA O NEURONAVEGADOR,1921500,2164284,2239440,25,Cirugia
1103043,"TERMOCOAGULACION DE ZONAS CEREBRALES CON RADIOFRECUENCIA O ULTRASONIDO FOCALIZADO CON TECNICA ESTEREOTAXICA PARA EL TRATAMIENTO DE ENFERMEDAD DE PARKINSON, TEMBLOR ESENCIAL, PSICOCIRUGIA Y OTROS",1921500,2164284,2239440,25,Cirugia
1103045,IMPLANTACION DE ESTIMULADORES INTRACRANEANOS,1921500,2164284,2239440,25,Cirugia
1103046,INSTALACION DE ESTIMULADORES MEDULARES,1573950,1860980,1925700,25,Cirugia
1103047,"DISRAFIAS ESPINALES: MENINGOCELE, MIELOMENINGOCELE, DIASTEMATOMIELIA, LIPOMA, LIPOMENINGOCELE, MEDULA ANCLADA, ETC.",1921500,2164284,2239440,25,Cirugia
1103048,Infiltracion facetaria columna y radicular,715050,813344,841575,25,Cirugia
1103049,"HERNIA NUCLEO PULPOSO, ESTENORRAQUIS, ARACNOIDITIS, FIBROSIS PERIRRADICULAR CERVICAL, DORSAL O LUMBAR, TRAT. QUIR.",1573950,1860980,1925700,25,Cirugia
1103050,LAMINECTOMIA DESCOMPRESIVA,1573950,1860980,1925700,25,Cirugia
1103051,"HERIDAS RAQUIMEDULARES, TRAT. QUIR.",1130850,1285969,1330665,25,Cirugia
1103052,TRATAMIENTO QUIRURGICO DE TUMOR ESPINAL EXTRADURAL,1365000,1543934,1597575,25,Cirugia
1103053,EXTIRPACION DE TUMOR O QUISTE MEDULAR O INTRARRAQUIDEO,1921500,2164284,2239440,25,Cirugia
1103054,"MALFORMACION ARTERIOVENOSA O FISTULA DURAL MEDULAR, TRAT. QUIR.",1921500,2164284,2239440,25,Cirugia
1103055,CORDOTOMIA PERCUTANEA,715050,813344,841575,25,Cirugia
1103056,"MIELOTOMIA, DREZTOMIA",1130850,1285969,1330665,25,Cirugia
1103057,RIZOTOMIA (CUALQUIER TECNICA),1130850,1285969,1330665,25,Cirugia
1103058,"TUMOR DE NERVIO PERIFERICO, EXTIRP. DE",715050,813344,841575,25,Cirugia
1103059,REPARACION DE PLEXOS C/S NEUROTIZACION CON TECNICA MICROQUIRURGICA O INJERTOS INTERFASCICULARES,1365000,1543934,1597575,25,Cirugia
1103060,"SECCION DE NERVIO, REPARACION CON INJERTO",1365000,1543934,1597575,25,Cirugia
1103061,"SECCION DE NERVIO, REPARACION SIN INJERTO",961800,1075314,1112685,25,Cirugia
1103062,NEUROLISIS CON TECNICA MICROQUIRURGICA,1365000,1543934,1597575,25,Cirugia
1103063,NEUROLISIS EXTERNA,572250,649892,672525,25,Cirugia
1103064,"SINDROME DEL ESCALENO, TRAT. QUIR.",961800,1075314,1112685,25,Cirugia
1103065,"SINDROME DE COSTILLA CERVICAL, TRAT. QUIR.",961800,1075314,1112685,25,Cirugia
1103066,"LIBERACION QUIRURGICA DE NERVIO PERIFERICO EXTRACRANEANO (TRAT. QUIR. DEL SINDROME DEL TUNEL CARPIANO, TARSO U OTRO)",715050,813344,841575,25,Cirugia
1103067,"LIBERACION DE NERVIO CUBITAL A NIVEL DEL CODO, CUALQUIER TECNICA",715050,813344,841575,25,Cirugia
1103068,"NEURECTOMIA, CUALQUIER LOCALIZACION, CADA ZONA QUIRURGICA",715050,813344,841575,25,Cirugia
1103069,"FIJACION DE COLUMNA (CERVICAL-DORSAL-LUMBAR) CUALQUIER VIA ABORDAJE, C/S OSTEOSINTESIS.",1573950,1860980,1925700,25,Cirugia
1103083,LIBERACION QUIRURGICA DE NERVIO PERIFERICO EN EL SINDROME DEL TUNEL CARPIANO TEC. WALANT (ANESTESIA LOCAL SIN TORNIQUETE),227850,260010,269115,25,Cirugia
1201041,SONDAJE VIA LAGRIMAL EN NIÑOS (BAJO ANESTESIA GENERAL),184800,196937,203805,25,Cirugia
1202003,RECONSTITUCION DE CANALICULOS,227850,260010,269115,25,Cirugia
1202005,DACRIOCISTORRINOSTOMIA,227850,260010,269115,25,Cirugia
1202011,BIOPSIA DE PARPADO Y/O ANEXOS (PROC. AUT.),184800,196937,203805,25,Cirugia
1202012,"BLEFAROCHALASIS, PLASTIA DE",184800,196937,203805,25,Cirugia
1202022,"QUISTE DERMOIDE DE LA COLA DE LA CEJA, RESEC. PLASTICA",184800,196937,203805,25,Cirugia
1202023,"TUMOR MALIGNO DE PARPADO O CEJA, TRAT. QUIR. COMPLETO",368550,418736,433335,25,Cirugia
1202025,"HERIDA O DEHISCENCIA DE LA CONJUNTIVA, SUTURA DE (PROC. AUT.)",227850,260010,269115,25,Cirugia
1202028,EXTIRPACION DE TUMOR BENIGNO DE LA CONJUNTIVA,227850,260010,269115,25,Cirugia
1202031,CUERPO EXTRAÑO ORBITARIO (CON ORBITOTOMIA),961800,1075314,1112685,25,Cirugia
1202044,EXTRACCION QUIR. DE CUERPO EXTRAÑO EN CORNEA Y/O ESCLERA,227850,260010,269115,25,Cirugia
1202071,"HERIDA O DEHISCENCIA DE SUTURA DE PARPADO, REPARACION",184800,196937,203805,25,Cirugia
1202072,**RECONSTRUCCION DE PAREDES ORBITARIAS,572250,649892,672525,25,Cirugia
1301003,NASOFARINGOLARINGOFIBROSCOPIA,227850,260010,269115,25,Cirugia
1301003,NASOFARINGOLARINGOFIBROSCOPIA,227850,260010,269115,68,Otorrino
1301008,# AUDIOMETRIA NIÑOS,16190,32822,30230,68,Otorrino
1301028,CAUTERIZACION UNI O BILATERAL DE VASOS EN FOSA NASAL ANTERIOR,119700,105081,140490,25,Cirugia
1301028,CAUTERIZACION UNI O BILATERAL DE VASOS EN FOSA NASAL ANTERIOR,119700,105081,140490,68,Otorrino
1301030,"CUERPO EXTRAÑO EN FOSAS NASALES, EXTRACCION DE: - EN NIÑOS",140700,157500,163065,25,Cirugia
1301030,"CUERPO EXTRAÑO EN FOSAS NASALES, EXTRACCION DE: - EN NIÑOS",140700,157500,163065,68,Otorrino
1301035,"CUERPO EXTRAÑO EN LARINGE Y/O TRAQUEA, EXTRACCION DE (INCLUYE LA ENDOSCOPIA CON TUBO RIGIDO) - EN ADULTOS",184800,196937,203805,25,Cirugia
1301035,"CUERPO EXTRAÑO EN LARINGE Y/O TRAQUEA, EXTRACCION DE (INCLUYE LA ENDOSCOPIA CON TUBO RIGIDO) - EN ADULTOS",184800,196937,203805,68,Otorrino
1301036,"CUERPO EXTRAÑO EN LARINGE Y/O TRAQUEA, EXTRACCION DE (INCLUYE LA ENDOSCOPIA CON TUBO RIGIDO) - EN NIÑOS",184800,196937,203805,25,Cirugia
1301036,"CUERPO EXTRAÑO EN LARINGE Y/O TRAQUEA, EXTRACCION DE (INCLUYE LA ENDOSCOPIA CON TUBO RIGIDO) - EN NIÑOS",184800,196937,203805,68,Otorrino
1301037,DILATACION ESOFAGICA POR SESION,140700,157500,163065,25,Cirugia
1301037,DILATACION ESOFAGICA POR SESION,140700,157500,163065,68,Otorrino
1301038,CUERPO EXTRAÑO EXTRACCION EN HIPOFARINGE Y/O ESOFAGO (POR TUBO RIGIDO) - EN NIÑOS,140700,157500,163065,25,Cirugia
1301038,CUERPO EXTRAÑO EXTRACCION EN HIPOFARINGE Y/O ESOFAGO (POR TUBO RIGIDO) - EN NIÑOS,140700,157500,163065,68,Otorrino
1301039,CUERPO EXTRAÑO EXTRACCION EN HIPOFARINGE Y/O ESOFAGO (POR TUBO RIGIDO) - EN ADULTOS,140700,157500,163065,25,Cirugia
1301039,CUERPO EXTRAÑO EXTRACCION EN HIPOFARINGE Y/O ESOFAGO (POR TUBO RIGIDO) - EN ADULTOS,140700,157500,163065,68,Otorrino
1301040,"LESIONES DEL OIDO EXTERNO Y/O MEDIO, CURACION BAJO MICROSCOPIO (PROC. AUT.)",140700,157500,163065,68,Otorrino
1301045,# EMISIONES OTOACUSTICAS,40000,36742,40000,26,Cirugia
1302002,EXTRACCION CUERPO EXTRAÑO EN CONDUCTO AUDITIVO EXTERNO,184800,196937,203805,25,Cirugia
1302003,"FISTULA PREAURICULAR COMPLICADA, TRAT. QUIR.",227850,260010,269115,25,Cirugia
1302004,EXTIRPACION DE TUMOR DE CONDUCTO AUDITIVO EXTERNO,184800,196937,203805,25,Cirugia
1302005,"TUMOR MALIGNO OIDO EXTERNO, TRAT. QUIR.",227850,260010,269115,25,Cirugia
1302006,ESTAPEDECTOMIA O ESTAPEDOSTOMIA,715050,813344,841575,25,Cirugia
1302007,MASTOIDECTOMIA C/S SECCION CUERDA DEL TIMPANO,715050,813344,841575,25,Cirugia
1302008,"TRATAMIENTO QUIRURGICO DE MUCOSITIS TIMPANICA, OTITIS MEDIA CON EFUSION UNI O BILATERAL",184800,196937,203805,25,Cirugia
1302009,OPERACION RADICAL DE OIDO,715050,813344,841575,25,Cirugia
1302011,RECONSTITUCION FUNCIONAL DE OIDO RADICALIZADO,961800,1075314,1112685,25,Cirugia
1302012,TIMPANOPLASTIA FUNCIONAL (CUALQUIER TIPO) C/S MASTOIDECTOMIA,715050,813344,841575,25,Cirugia
1302013,RECONSTITUCION PLASTICA DE CONDUCTO AUDITIVO EXTERNO CARTILAGINOSO,715050,813344,841575,25,Cirugia
1302014,"EXOSTOSIS U OSTEOMA OIDO MEDIO O EXTERNO, RESECCION POR CUALQUIER VIA",715050,813344,841575,25,Cirugia
1302015,NEURECTOMIA DE JACOBSON,715050,813344,841575,25,Cirugia
1302016,"RECONSTITUCION DE CONDUCTO AUDITIVO EXTERNO, C/S TIMPANOPLASTIA (INCLUYE REVISION DE CADENA OSICULAR)",715050,813344,841575,25,Cirugia
1302017,TRATAMIENTO QUIRURGICO DE TUMOR GLOMICO TIMPANICO,715050,813344,841575,25,Cirugia
1302018,LABERINTECTOMIA,715050,813344,841575,25,Cirugia
1302019,"NEURINOMA DEL ACUSTICO, TRAT. QUIR. VIA TRANSLABERINTICA Y/O FOSA MEDIA",961800,1075314,1112685,25,Cirugia
1302020,DESCOMPRESION INTRAOSEA NERVIO FACIAL C/S PLASTIA,572250,649892,672525,25,Cirugia
1302021,"LESIONES A NIVEL DEL CONDUCTO AUDITIVO INTERNO, TRAT. QUIR.",715050,813344,841575,25,Cirugia
1302022,BIOPSIA BUCO-FARINGEA (PROC. AUT.),140700,157500,163065,25,Cirugia
1302023,SECCION Y/O RESECCION FRENILLOS CAVIDAD BUCAL,140700,157500,163065,25,Cirugia
1302024,DRENAJE DE ABSCESO O FLEGMON DE PISO DE BOCA,119700,105081,140490,25,Cirugia
1302025,DRENAJE DE ABSCESO O FLEGMON PERIAMIGDALIANO,119700,105081,140490,25,Cirugia
1302026,DRENAJE DE ABSCESO O FLEGMON RETROFARINGEO O FARINGOLARINGEO,140700,157500,163065,25,Cirugia
1302028,ADENOIDECTOMIA (PROC. AUT.),368550,418736,433335,25,Cirugia
1302029,"AMIGDALECTOMIA C/S ADENOIDECTOMIA, UNI O BILATERAL",368550,418736,433335,25,Cirugia
1302030,EXTRACCION DE CALCULOS O TAPONES SALIVALES,119700,105081,140490,25,Cirugia
1302031,"TUMOR BENIGNO DE LA MUCOSA BUCAL, EXTIRP. C/S BIOPSIA BUCOFARINGEA",119700,105081,140490,25,Cirugia
1302032,"TUMOR MALIGNO DE LAS AMIGDALAS, TRAT. QUIR.",715050,813344,841575,25,Cirugia
1302033,EXTIRPACION DE TUMOR BENIGNO DE LA BASE DE LA LENGUA,572250,649892,672525,25,Cirugia
1302034,EXTIRPACION TUMOR MALIGNO DE BASE DE LENGUA,1130850,1285969,1330665,25,Cirugia
1302035,"FARINGOPLASTIA (CUALQ. TECN.), C/S DESPLAZAMIENTO DE COLGAJOS",961800,1075314,1112685,25,Cirugia
1302036,"FIBROANGIOMA DEL RINOFARINX, TRAT. QUIR.",1130850,1285969,1330665,25,Cirugia
1302037,GLOSECTOMIA TOTAL,1130850,1285969,1330665,25,Cirugia
1302038,"ABSCESOS Y HEMATOMA DEL TABIQUE NASAL, TRAT. QUIR.",140700,157500,163065,25,Cirugia
1302039,"ARTERIA ESFENOPALATINA, CAUTERIZACION POR VIA NASAL",227850,260010,269115,25,Cirugia
1302040,"ARTERIA MAXILAR INTERNA, LIGADURA DE (POR VIA TRANSMAXILAR)",572250,649892,672525,25,Cirugia
1302041,Ligadura de arterias etmoidales anteriores,227850,260010,269115,25,Cirugia
1302042,"TURBINECTOMIA O CAUTERIZACION DE CORNETES, CUALQUIER TECNICA",227850,260010,269115,25,Cirugia
1302043,"CONDUCTO Y/O SENO LAGRIMAL, OBSTRUCCION DEL, TRAT. QUIR. POR VIA NASAL",368550,418736,433335,25,Cirugia
1302044,ETMOIDECTOMIA ENDO O EXONASAL,715050,813344,841575,25,Cirugia
1302045,TRATAMIENTO QUIRURGICO DE LAS FISTULAS BUCO-SINUSALES O BUCO-NASALES Y/O RETIRO CUERPOS EXTRAÑOS DEL SENO MAXILAR,368550,418736,433335,25,Cirugia
1302046,"FRACT. NASAL RECIENTE, CERRADA O EXPUESTA, REDUCCION C/S INMOVILIZACION",140700,157500,163065,25,Cirugia
1302047,"NERVIO VIDIANO, SECCION DEL (POR CUALQUIER VIA)",572250,649892,672525,25,Cirugia
1302048,"PERFORACION DEL TABIQUE, TRAT. QUIR.",227850,260010,269115,25,Cirugia
1302049,TRATAMIENTO QUIRURGICO POLIPO NASAL,184800,196937,203805,25,Cirugia
1302050,"RINITIS ATROFICA, TRAT. POR INCLUSION SUBMUCOSA, CON CUALQUIER MATERIAL, UNI O BILATERAL",368550,418736,433335,25,Cirugia
1302051,"RINOFIMA, TRAT. QUIR.",572250,649892,672525,25,Cirugia
1302052,"RINOPLASTIA Y/O SEPTOPLASTIA, CUALQUIER TECNICA",572250,649892,672525,25,Cirugia
1302053,"SENO ESFENOIDAL, ABERTURA POR CUALQUIER VIA",572250,649892,672525,25,Cirugia
1302054,"TRATAMIENTO QUIRURGICO DE SENO FRONTAL, CUALQUIER VIA",368550,418736,433335,25,Cirugia
1302055,"ANTROSTOMIA SENO MAXILAR, CUALQUIER VIA",572250,649892,672525,25,Cirugia
1302056,"SINEQUIA NASAL, TRAT. QUIR.",140700,157500,163065,25,Cirugia
1302057,"TUMOR NASAL, EXTIRP. POR RINOTOMIA LATERAL",368550,418736,433335,25,Cirugia
1302058,VACIAMIENTO ETMOIDAL POR VIA NASAL C/S POLIPECTOMIA,368550,418736,433335,25,Cirugia
1302059,ARITENOIDECTOMIA VIA ENDOSCOPICA,227850,260010,269115,25,Cirugia
1302060,ARITENOIDECTOMIA VIA EXTERNA,572250,649892,672525,25,Cirugia
1302061,DECORTICACION DE CUERDAS VOCALES C/MICROSCOPIO,572250,649892,672525,25,Cirugia
1302062,"TUMOR BENIGNO DE CUERDAS VOCALES, TRAT. QUIRURGICO POR VIA ABIERTA",184800,196937,203805,25,Cirugia
1302063,"TUMOR BENIGNO DE CUERDAS VOCALES, TRAT. QUIRURGICO POR VIA ENDOSCOPICA",184800,196937,203805,25,Cirugia
1302064,"CORDECTOMIA, RESECCION DE SINEQUIA Y OTRAS MALFORMACIONES, TRAT. QUIRURGICO POR VIA EXTERNA",368550,418736,433335,25,Cirugia
1302065,"ESTENOSIS LARINGOTRAQUEALES Y/O FARINGEAS, TRAT. QUIR. POR VIA ABIERTA (INCLUYE RECONSTRUCCION LARINGOTRAQUEAL)",572250,649892,672525,25,Cirugia
1302066,LARINGECTOMIA PARCIAL O SUBTOTAL (CUALQUIER TECNICA),961800,1075314,1112685,25,Cirugia
1302067,LARINGECTOMIA TOTAL MAS FARINGECTOMIA PARCIAL,1365000,1543934,1597575,25,Cirugia
1302068,LARINGECTOMIA TOTAL MAS FARINGECTOMIA TOTAL Y/O ESOFAGECTOMIA CERVICAL,2116800,2571936,2661330,25,Cirugia
1302069,"LARINGOCELE, TRAT. QUIR.",368550,418736,433335,25,Cirugia
1302070,"PAPILOMAS LARINGEOS, TRAT. QUIR. (POR SESION)",140700,157500,163065,25,Cirugia
1302071,"PARALISIS DE CUERDAS VOCALES, TRAT. QUIR. CUALQUIER TECNICA",368550,418736,433335,25,Cirugia
1302072,TRAQUEOSTOMIA (PROC. AUT.),368550,418736,433335,25,Cirugia
1302073,"ESTENOSIS LARINGOTRAQUEALES Y FARINGEAS, TRAT. QUIR. POR VIA ENDOSCOPICA (INCLUYE LASER)",184800,196937,203805,25,Cirugia
1302074,INTERVENCION QUIRURGICA IMPLANTE COCLEAR,1921500,2164284,2239440,25,Cirugia
1402001,TIROIDECTOMIA BILATERAL TOTAL,715050,813344,841575,25,Cirugia
1402002,TIROIDECTOMIA BILATERAL SUBTOTAL,715050,813344,841575,25,Cirugia
1402003,"BOCIO INTRATORACICO, TRAT. QUIR. POR ESTERNOTOMIA",1130850,1285969,1330665,25,Cirugia
1402004,EXTIRPACION DE TIROIDES LINGUAL,1130850,1285969,1330665,25,Cirugia
1402005,LOBECTOMIA CON O SIN ISTMECTOMIA O RESECCION PARCIAL,572250,649892,672525,25,Cirugia
1402006,TIROIDECTOMIA TOTAL AMPLIADA (INCLUYE EXTIRPACION DE ESTRUCTURAS ANATOMICAS VECINAS),1130850,1285969,1330665,25,Cirugia
1402007,AUTOTRANSPLANTE DE PARATIROIDES (OPERACION ASOCIADA A ALGUNAS DE LAS PRESTACIONES DE TIROIDES Y PARATIROIDES),572250,649892,672525,25,Cirugia
1402008,"PARATIROIDECTOMIA O EXPLORACION PARATIROIDES CON EXPLORACION DE MEDIASTINO, ABORDAJE TRANSTORACICO.",1130850,1285969,1330665,25,Cirugia
1402009,"PARATIROIDECTOMIA O EXPLORACION DE PARATIROIDES (ABORDAJE CERVICAL, CLASICO O MINIMAMENTE INVASIVO)",715050,813344,841575,25,Cirugia
1402010,REEXPLORACION CERVICAL PARATIROIDES POR PERSISTENCIA O RECIDIVA HIPERPARATIROIDISMO,1130850,1285969,1330665,25,Cirugia
1402011,PAROTIDECTOMIA SUPRAFACIAL CON DISECCION Y PRESERVACION DEL NERVIO FACIAL,572250,649892,672525,25,Cirugia
1402012,"PAROTIDECTOMIA TOTAL, CON DISECCION Y PRESERVACION DEL NERVIO FACIAL.",715050,813344,841575,25,Cirugia
1402013,"PAROTIDECTOMIA TOTAL AMPLIADA (INCLUYE MUSCULOS, GANGLIOS, ARTICULACIONES Y RAMA VERTICAL DE LA MANDIBULA)",1130850,1285969,1330665,25,Cirugia
1402014,TOTALIZACION DE PAROTIDECTOMIA PREVIA O PAROTIDECTOMIA DEL LOBULO PROFUNDO,1130850,1285969,1330665,25,Cirugia
1402015,"EXTIRPACION SUBMANDIBULAR AMPLIADA (INCLUYE PISO DE BOCA, ARCO MANDIBULAR ,MUSCULOS Y ARTICULACIONES)",961800,1075314,1112685,25,Cirugia
1402016,EXTIRPACION DE GLANDULA SALIVAL SUBMANDIBULAR,572250,649892,672525,25,Cirugia
1402017,EXTIRPACION GLANDULA SALIVAL SUBLINGUAL,368550,418736,433335,25,Cirugia
1402018,"EXTIRPACION SUBLINGUAL AMPLIADA (INCLUYE PISO DE BOCA, ARCO MANDIBULAR, MUSCULOS, GANGLIOS Y ARTICULACIONES)",961800,1075314,1112685,25,Cirugia
